Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,97.0722%,152701,5062802,5215503,1840129,67418,85283,3222673
0x17830,87.1907%,54924,373858,428782,304710,17726,37198,69148
0x178e8,87.2205%,27164,185396,212560,97864,14486,12678,87532
0x179e8,90.0444%,19023,172056,191079,68607,10455,8568,103449
0x17a74,92.2596%,16456,196142,212598,97673,8430,8026,98469
0x17b60,91.6521%,8876,97450,106326,48477,4261,4615,48973
0x17a7c,93.4898%,6933,99562,106495,81947,3029,3904,17615
0x17dd4,96.0783%,4406,107944,112350,24779,2005,2401,83165
0x17d18,93.1113%,3706,50092,53798,32781,1997,1709,17311
0x17c7c,96.6806%,3530,102815,106345,52227,1571,1959,50588
0x17aa8,96.6751%,3344,97230,100574,60467,1562,1782,36763
0x17e3c,94.3456%,2982,49756,52738,34570,1378,1604,15186
0x18454,99.6292%,397,106655,107052,106638,36,361,17
0x178c0,99.9605%,126,318817,318943,106273,72,54,212544
0x18338,71.164%,109,269,378,7,90,19,262
0x18340,64.4128%,100,181,281,10,76,24,171
0x18348,51.2821%,95,100,195,46,51,44,54
0x17ac0,99.9595%,86,212512,212598,106224,29,57,106288
0x17b08,99.937%,67,106278,106345,0,39,28,106278
0x178d0,99.9722%,59,212539,212598,12,26,33,212527
0x178bc,99.9912%,28,318915,318943,0,0,28,318915
0x17b44,99.9737%,28,106317,106345,5,14,14,106312
0x17cf8,99.9793%,22,106323,106345,106323,22,0,0
0x17b48,99.9793%,22,106304,106326,0,0,22,106304
0x17bd8,99.9812%,20,106325,106345,106325,20,0,0
0x17a5c,99.9891%,19,174034,174053,174034,19,0,0
0x17cf0,99.9821%,19,106326,106345,0,0,19,106326
0x17894,99.985%,16,106329,106345,0,0,16,106329
0x17974,99.9859%,15,106088,106103,0,0,15,106088
0x17c90,99.9734%,14,52533,52547,0,0,14,52533
0x178fc,99.986%,14,100196,100210,0,0,14,100196
0x17bd4,99.9844%,14,89522,89536,0,0,14,89522
0x1795c,99.9948%,11,212549,212560,212549,11,0,0
0x179fc,99.9911%,10,112014,112024,0,0,10,112014
0x17aa0,99.9535%,10,21509,21519,1,6,4,21508
0x17c64,99.9925%,8,106337,106345,0,0,8,106337
0x17a2c,99.9929%,8,112016,112024,0,0,8,112016
0x17b74,99.9851%,8,53580,53588,0,0,8,53580
0x179a4,99.9925%,8,106095,106103,0,0,8,106095
0x17ac4,99.9934%,7,106338,106345,0,0,7,106338
0x17ab8,99.987%,5,38540,38545,0,0,5,38540
0x1792c,99.997%,3,100207,100210,0,0,3,100207
0x182c0,99.4709%,2,376,378,376,2,0,0
0x17e28,97.4359%,1,38,39,38,1,0,0
0x800003c8,0%,1,0,1,0,1,0,0
0x18474,99.7354%,1,377,378,377,1,0,0
0x17e4c,99.994%,1,16789,16790,16789,1,0,0
0x17cc0,99.9981%,1,52546,52547,0,0,1,52546
0x17ba4,99.9981%,1,53587,53588,0,0,1,53587
0x80000054,0%,1,0,1,0,1,0,0
0x800003e8,100%,0,1,1,0,0,0,1
0x80000034,100%,0,1,1,0,0,0,1
0x18294,100%,0,378,378,0,0,0,378
0x80000578,100%,0,1,1,0,0,0,1
0x183bc,100%,0,281,281,0,0,0,281
0x1830c,100%,0,378,378,0,0,0,378
